id,set,label
2141,test,0
2142,test,0
2143,train,0
2144,test,0
2145,test,0
2146,train,0
2147,train,0
2148,train,0
2149,train,3
2150,test,0
2151,train,2
2152,train,0
2153,train,0
2154,train,0
2155,train,0
2156,train,0
2157,test,2
2158,train,0
2159,train,2
2160,train,0
2161,train,0
2162,train,0
2163,train,0
2164,train,3
2165,train,0
2166,train,0
2167,train,0
2168,train,0
2169,train,3
2170,test,0
2171,train,2
2172,train,0
2173,test,0
2174,train,0
2175,train,1
2176,train,0
2177,train,0
2178,test,0
2179,train,2
2180,test,2
2181,train,3
2182,train,0
2183,test,0
2184,train,0
2185,train,3
2186,train,0
2187,train,0
2188,train,3
2189,train,1
2190,train,0
2191,train,0
2192,train,0
2193,train,3
2194,train,0
2195,train,0
2196,train,1
2197,train,0
2198,train,2
2199,train,0
2200,train,0
2201,train,0
2202,train,3
2203,train,0
2204,train,3
2205,train,0
2206,train,3
2207,test,0
2208,test,0
2209,train,0
2210,train,0
2211,train,0
2212,train,0
2213,test,3
2214,train,3
2215,train,0
2216,train,2
2217,test,0
2218,train,1
2219,train,0
2220,train,2
2221,train,2
2222,train,0
2223,train,0
2224,train,3
2225,train,3
2226,test,0
2227,train,2
2228,test,0
2229,train,0
2230,train,2
2231,train,2
2232,train,0
2233,train,2
2234,train,2
2235,train,0
2236,train,0
2237,train,0
2238,train,2
2239,train,0
2240,train,0
2241,train,0
2242,train,3
2243,train,2
2244,test,0
2245,train,2
2246,train,0
2247,test,0
2248,train,0
2249,train,2
2250,test,0
2251,train,2
2252,train,0
2253,train,0
2254,train,3
2255,train,0
2256,train,0
2257,test,3
2258,train,3
2259,train,0
2260,train,0
2261,train,0
2262,train,0
2263,test,2
2264,train,0
2265,train,0
2266,train,0
2267,train,0
2268,train,3
2269,test,0
2270,test,3
2271,train,2
2272,train,3
2273,train,0
2274,train,3
2275,train,2
2276,train,0
2277,train,0
2278,test,0
2279,test,3
2280,train,1
2281,train,0
2282,test,0
2283,test,0
2284,train,0
2285,train,0
2286,train,0
2287,train,3
2288,train,0
2289,train,2
2290,train,0
2291,train,0
2292,train,0
2293,train,0
2294,train,0
2295,train,0
2296,train,0
2297,test,0
2298,train,1
2299,train,0
2300,train,3
2301,train,2
2302,train,3
2303,train,0
2304,train,3
2305,test,3
2306,train,0
2307,train,3
2308,train,0
2309,train,0
2310,train,0
2311,train,0
2312,train,0
2313,train,0
2314,train,0
2315,test,0
2316,train,0
2317,train,3
2318,train,0
2319,train,0
2320,train,3
2321,train,0
2322,train,0
2323,train,0
2324,train,0
2325,train,0
2326,test,2
2327,train,0
2328,train,3
2329,test,0
2330,test,3
2331,train,0
2332,train,0
2333,train,0
2334,test,0
2335,train,0
2336,train,0
2337,train,0
2338,train,2
2339,train,0
2340,train,0
2341,train,0
2342,train,2
2343,train,0
2344,train,0
2345,test,3
2346,test,0
2347,train,0
2348,train,3
2349,train,0
2350,train,3
2351,test,3
2352,test,0
2353,test,0
2354,test,2
2355,train,0
2356,train,3
2357,train,2
2358,train,0
2359,train,0
2360,train,1
2361,train,3
2362,train,0
2363,test,0
2364,train,0
2365,train,0
2366,train,0
2367,train,0
2368,test,0
2369,train,0
2370,test,0
2371,train,0
2372,train,0
2373,train,0
2374,train,0
2375,train,0
2376,test,2
2377,test,0
2378,test,0
2379,test,0
2380,train,0
2381,test,0
2382,test,0
2383,train,0
2384,train,1
2385,train,0
2386,train,3
2387,test,0
2388,train,1
2389,train,0
2390,train,0
2391,train,2
2392,test,0
2393,train,3
2394,train,0
2395,train,0
2396,test,0
2397,test,0
2398,train,0
2399,train,3
2400,train,0
2401,train,0
2402,train,0
2403,train,3
2404,train,2
2405,train,0
2406,test,2
2407,train,3
2408,train,0
2409,test,0
2410,test,0
2411,train,0
2412,train,0
2413,train,3
2414,train,0
2415,train,0
2416,train,0
2417,train,0
2418,train,3
2419,train,2
2420,train,0
2421,train,0
2422,train,0
2423,train,0
2424,train,0
2425,train,0
2426,train,2
2427,train,0
2428,train,1
2429,train,0
2430,train,3
2431,train,0
2432,train,0
2433,train,3
2434,train,2
2435,test,0
2436,train,2
2437,train,3
2438,train,0
2439,train,0
2440,train,0
2441,train,0
2442,test,0
2443,train,3
2444,train,0
2445,train,0
2446,test,0
2447,train,3
2448,train,3
2449,train,2
2450,train,2
2451,train,0
2452,test,0
2453,train,3
2454,train,0
2455,test,0
2456,train,3
2457,train,0
2458,train,2
2459,train,2
2460,test,0
2461,train,0
2462,train,0
2463,train,0
2464,train,0
2465,train,0
2466,train,0
2467,train,3
2468,test,3
2469,train,0
2470,train,0
2471,train,3
2472,test,0
2473,train,0
2474,train,0
2475,train,0
2476,test,2
2477,train,2
2478,test,3
2479,train,2
2480,train,2
2481,train,2
2482,train,2
2483,train,0
2484,test,0
2485,train,0
2486,train,3
2487,train,0
2488,test,3
2489,train,0
2490,test,0
2491,train,3
2492,train,0
2493,train,2
2494,train,0
2495,train,3
2496,test,3
2497,train,3
2498,train,3
2499,train,3
2500,train,2
2501,train,0
2502,train,3
2503,train,0
2504,train,0
2505,train,3
2506,train,0
2507,train,2
2508,train,3
2509,train,3
2510,train,0
2511,train,0
2512,train,0
2513,test,3
2514,test,0
2515,train,2
2516,test,0
2517,test,1
2518,train,0
2519,train,3
2520,test,0
2521,train,0
2522,train,0
2523,train,0
2524,train,3
2525,train,2
2526,train,1
2527,train,1
2528,train,3
2529,train,3
2530,train,0
2531,test,0
2532,train,0
2533,train,3
2534,test,2
2535,test,0
2536,test,0
2537,train,0
2538,train,0
2539,test,0
2540,train,0
2541,test,3
2542,train,0
2543,test,3
2544,train,3
2545,train,2
2546,test,0
2547,test,0
2548,train,2
2549,train,3
2550,train,0
2551,train,2
2552,train,3
2553,train,0
2554,train,0
2555,train,3
2556,train,0
2557,test,1
2558,train,2
2559,train,0
2560,train,0
2561,train,0
2562,test,0
2563,train,3
2564,train,0
2565,train,0
2566,train,0
2567,train,3
2568,train,0
2569,train,0
2570,test,0
2571,train,0
2572,train,0
2573,train,0
2574,train,0
2575,train,0
2576,train,2
2577,test,0
2578,train,1
2579,test,0
2580,train,0
2581,train,3
2582,train,3
2583,train,0
2584,train,3
2585,train,3
2586,train,3
2587,train,0
2588,test,3
2589,train,3
2590,train,0
2591,train,2
2592,train,0
2593,train,3
2594,train,0
2595,train,0
2596,train,0
2597,test,0
2598,train,0
2599,train,0
2600,train,2
2601,train,0
2602,train,0
2603,train,0
2604,train,0
2605,test,0
2606,train,0
2607,train,2
2608,train,2
2609,train,0
2610,train,0
2611,test,0
2612,test,0
2613,train,3
2614,train,3
2615,train,0
2616,train,3
2617,train,0
2618,train,0
2619,train,0
2620,train,0
2621,test,0
2622,train,0
2623,train,0
2624,train,0
2625,train,3
2626,train,0
2627,train,0
2628,train,0
2629,train,2
2630,train,3
2631,train,2
2632,train,0
2633,train,0
2634,train,0
2635,test,0
2636,test,3
2637,train,0
2638,train,0
2639,train,0
2640,train,0
2641,test,0
2642,train,0
2643,train,0
2644,train,0
2645,train,0
2646,train,0
2647,test,2
2648,train,0
2649,train,0
2650,train,2
2651,test,0
2652,train,0
2653,train,3
2654,test,3
2655,train,3
2656,train,0
2657,train,0
2658,train,0
2659,train,3
2660,test,2
2661,train,0
2662,train,0
2663,train,0
2664,train,0
2665,train,2
2666,train,2
2667,train,0
2668,train,0
2669,train,0
2670,train,0
2671,train,0
2672,train,3
2673,train,2
2674,train,0
2675,test,2
2676,train,1
2677,train,2
2678,train,0
2679,test,0
2680,test,0
2681,train,3
2682,test,0
2683,test,0
2684,train,0
2685,train,0
2686,train,3
2687,train,0
2688,train,0
2689,train,0
2690,train,0
2691,train,3
2692,test,0
2693,train,0
2694,train,2
2695,train,3
2696,test,2
2697,train,0
2698,train,2
2699,test,0
2700,train,0
2701,train,0
2702,train,0
2703,train,0
2704,test,0
2705,train,0
2706,train,0
2707,train,0
2708,train,0
2709,train,0
2710,train,0
2711,train,3
2712,train,3
2713,train,1
2714,train,3
2715,train,0
2716,test,0
2717,train,3
2718,train,0
2719,test,0
2720,test,2
2721,train,2
2722,train,0
2723,test,0
2724,train,0
2725,test,2
2726,train,0
2727,test,0
2728,train,0
2729,test,0
2730,train,0
2731,train,0
2732,test,0
2733,train,0
2734,test,0
2735,train,2
2736,train,3
2737,train,0
2738,train,0
2739,train,2
2740,train,0
2741,train,0
2742,train,0
2743,test,0
2744,train,0
2745,train,0
2746,test,2
2747,test,3
2748,train,0
2749,train,0
2750,train,0
2751,train,0
2752,test,0
2753,test,3
2754,train,2
2755,train,0
2756,test,2
2757,test,0
2758,train,3
2759,train,0
2760,train,3
2761,train,0
2762,train,0
2763,train,0
2764,train,3
2765,train,0
2766,train,3
2767,test,0
2768,train,0
2769,train,0
2770,train,2
2771,train,0
2772,train,3
2773,test,0
2774,train,3
2775,train,0
2776,train,0
2777,train,2
2778,train,0
2779,train,3
2780,test,3
2781,train,0
2782,train,0
2783,train,3
2784,train,0
2785,train,2
2786,train,3
2787,train,1
2788,train,0
2789,train,0
2790,test,0
2791,train,3
2792,train,0
2793,train,2
2794,train,2
2795,train,0
2796,train,0
2797,test,0
2798,train,3
2799,train,0
2800,train,0
2801,train,0
2802,train,2
2803,train,2
2804,train,2
2805,train,0
2806,train,0
2807,train,0
2808,train,0
2809,train,0
2810,train,0
2811,train,0
2812,test,0
2813,test,0
2814,train,0
2815,test,1
2816,train,0
2817,train,0
2818,train,0
2819,train,0
2820,train,1
2821,train,2
2822,test,0
2823,train,2
2824,train,0
2825,train,0
2826,train,3
2827,test,0
2828,train,2
2829,train,0
2830,train,3
2831,train,3
2832,test,2
2833,train,0
2834,train,0
2835,train,3
2836,train,0
2837,train,3
2838,test,0
2839,train,0
2840,train,0
2841,test,0
2842,train,0
2843,train,3
2844,train,0
2845,train,0
2846,train,0
2847,train,3
2848,train,0
2849,train,3
2850,train,0
2851,train,0
2852,train,0
2853,train,0
2854,train,0
2855,train,0
2856,train,0
2857,train,3
2858,train,0
2859,train,0
2860,train,3
2861,train,0
2862,train,0
2863,test,0
2864,test,0
2865,train,3
2866,train,0
2867,train,0
2868,train,0
2869,train,0
2870,train,0
2871,test,0
2872,train,0
2873,train,3
2874,train,0
2875,train,0
2876,train,0
2877,train,2
2878,train,0
2879,train,1
2880,train,0
2881,train,2
2882,train,2
2883,train,2
2884,train,2
2885,test,3
2886,train,0
2887,train,0
2888,test,2
2889,train,0
2890,train,0
2891,train,0
2892,train,0
2893,test,3
2894,train,0
2895,train,0
2896,train,0
2897,train,0
2898,train,0
2899,train,3
2900,train,0
2901,train,0
2902,train,2
2903,train,3
2904,train,2
2905,test,0
2906,train,3
2907,train,0
2908,train,0
2909,train,0
2910,train,0
2911,train,0
2912,test,0
2913,train,0
2914,train,0
2915,train,0
2916,test,0
2917,train,2
2918,train,0
2919,train,3
2920,train,0
2921,train,2
2922,train,0
2923,train,3
2924,train,0
2925,train,0
2926,train,0
2927,train,0
2928,test,0
2929,train,0
2930,train,0
2931,train,0
2932,train,2
2933,test,2
2934,train,2
2935,train,0
2936,test,0
2937,test,0
2938,train,3
2939,train,0
2940,train,0
2941,train,0
2942,train,0
2943,train,0
2944,train,0
2945,test,0
2946,test,0
2947,train,3
2948,test,0
2949,test,0
2950,train,0
2951,train,2
2952,train,0
2953,train,3
2954,train,0
2955,train,0
2956,train,2
2957,test,0
2958,train,0
2959,train,3
2960,train,3
2961,train,2
2962,train,0
2963,test,0
2964,train,2
2965,train,3
2966,train,0
2967,train,0
2968,test,0
2969,train,2
2970,test,3
2971,train,0
2972,train,3
2973,train,0
2974,train,2
2975,train,0
2976,train,0
2977,test,0
2978,train,3
2979,train,0
2980,train,0
2981,train,0
2982,train,0
2983,train,0
2984,train,2
2985,train,0
2986,test,0
2987,train,2
2988,train,0
2989,train,0
2990,train,2
2991,train,0
2992,test,0
2993,train,2
2994,train,3
2995,test,1
2996,train,0
2997,train,3
2998,test,3
2999,train,3
3000,train,2
3001,train,3
3002,train,2
3003,train,0
3004,train,3
3005,train,2
3006,train,0
3007,train,0
3008,train,1
3009,train,2
3010,train,0
3011,test,2
3012,train,0
3013,train,0
3014,train,3
3015,test,2
3016,train,0
3017,train,0
3018,test,3
3019,train,0
3020,train,0
3021,train,0
3022,train,0
3023,train,2
3024,train,0
3025,train,2
3026,train,3
3027,test,0
3028,train,0
3029,train,0
3030,train,3
3031,train,0
3032,train,0
3033,train,0
3034,train,0
3035,train,1
3036,test,0
3037,train,0
3038,test,0
3039,test,0
3040,train,0
3041,train,0
3042,test,3
3043,train,1
3044,train,0
3045,train,0
3046,test,2
3047,train,3
3048,train,0
3049,train,0
3050,train,0
3051,test,0
3052,train,3
3053,test,0
3054,train,0
3055,train,0
3056,train,3
3057,train,3
3058,train,0
3059,train,0
3060,train,0
3061,train,0
3062,train,0
3063,train,0
3064,train,0
3065,test,0
3066,train,0
3067,train,0
3068,train,0
3069,train,0
3070,train,0
3071,test,0
3072,train,3
3073,test,0
3074,test,0
3075,train,3
3076,train,0
3077,test,0
3078,train,0
3079,train,0
3080,train,0
3081,train,0
3082,train,1
3083,train,0
3084,train,3
3085,test,0
3086,train,0
3087,test,0
3088,train,2
3089,train,0
3090,test,3
3091,train,0
3092,train,0
3093,train,0
3094,train,0
3095,train,3
3096,train,0
3097,train,0
3098,train,2
3099,train,3
3100,train,0
3101,train,0
3102,train,0
3103,train,3
3104,test,3
3105,train,3
3106,train,2
3107,train,0
3108,train,0
3109,train,3
3110,test,3
3111,test,0
3112,train,0
3113,test,0
3114,train,2
3115,train,3
3116,test,3
3117,train,2
3118,train,0
3119,train,2
3120,test,0
3121,train,0
3122,test,0
3123,train,0
3124,train,3
3125,train,0
3126,train,0
3127,train,0
3128,test,3
3129,train,0
3130,test,0
3131,test,0
3132,test,3
3133,train,2
3134,train,0
3135,train,0
3136,test,0
3137,train,3
3138,train,2
3139,train,0
3140,train,0
3141,train,0
3142,test,0
3143,train,3
3144,test,0
3145,train,0
3146,train,2
3147,train,3
3148,train,0
3149,test,0
3150,train,1
3151,train,0
3152,train,0
3153,train,3
3154,train,3
3155,train,1
3156,train,0
3157,train,0
3158,train,3
3159,train,2
3160,train,0
3161,train,2
3162,train,1
3163,train,0
3164,test,0
3165,train,0
3166,train,2
3167,train,3
3168,train,3
3169,train,3
3170,test,0
3171,train,3
3172,test,3
3173,train,2
3174,train,2
3175,train,0
3176,train,0
3177,train,2
3178,train,0
3179,test,0
3180,test,0
3181,train,3
3182,train,2
3183,test,0
3184,train,0
3185,train,0
3186,train,1
3187,test,2
3188,train,0
3189,train,3
3190,train,2
3191,train,3
3192,train,0
3193,train,2
3194,train,0
3195,train,0
3196,test,3
3197,train,0
3198,train,0
3199,train,3
3200,train,0
3201,train,0
3202,train,0
3203,train,2
3204,test,2
3205,test,0
3206,train,1
3207,train,0
3208,train,3
3209,train,3
3210,train,2
3211,train,2
3212,train,2
3213,test,0
3214,train,0
3215,train,0
3216,train,0
3217,train,0
3218,train,0
3219,train,0
3220,test,2
3221,train,0
3222,train,3
3223,train,0
3224,test,0
3225,train,0
3226,train,0
3227,test,2
3228,train,0
3229,test,0
3230,test,1
3231,train,0
3232,train,2
3233,test,0
3234,test,0
3235,train,0
3236,train,1
3237,train,0
3238,train,0
3239,train,0
3240,train,0
3241,train,0
3242,train,2
3243,train,3
3244,train,0
3245,train,0
3246,train,0
3247,train,0
3248,train,0
3249,train,3
3250,test,0
3251,test,0
3252,train,0
3253,train,0
3254,train,3
3255,train,3
3256,train,3
3257,test,0
3258,test,3
3259,train,0
3260,train,3
3261,train,0
3262,train,3
3263,train,1
3264,train,0
3265,test,0
3266,train,3
3267,train,3
3268,train,0
3269,train,0
3270,train,3
3271,test,0
3272,train,2
3273,train,0
3274,train,2
3275,test,0
3276,test,0
3277,train,3
3278,train,2
3279,train,3
3280,train,3
3281,test,0
3282,test,2
3283,train,0
3284,train,0
3285,train,2
3286,test,2
3287,train,3
3288,train,0
3289,train,0
3290,test,3
3291,train,3
3292,train,0
3293,test,0
3294,train,0
3295,train,0
3296,train,0
3297,train,0
3298,train,0
3299,train,0
3300,train,3
3301,train,1
3302,train,0
3303,test,0
3304,train,0
3305,test,0
3306,train,0
3307,train,3
3308,test,0
3309,train,0
3310,train,0
3311,train,0
3312,train,0
3313,train,0
3314,train,0
3315,train,0
3316,train,2
3317,train,3
3318,train,0
3319,train,0
3320,train,0
3321,train,0
3322,train,0
3323,train,0
3324,train,2
3325,test,0
3326,train,0
3327,train,3
3328,train,0
3329,train,0
3330,train,2
3331,train,0
3332,train,0
3333,train,0
3334,train,0
3335,train,3
3336,test,0
3337,train,1
3338,test,0
3339,train,2
3340,train,2
3341,train,0
3342,train,0
3343,train,2
3344,train,0
3345,train,3
3346,train,2
3347,train,0
3348,train,2
3349,train,0
3350,train,2
3351,train,0
3352,train,2
3353,train,3
3354,test,0
3355,train,0
3356,train,0
3357,train,0
3358,test,0
3359,train,3
3360,train,3
3361,train,0
3362,test,3
3363,train,0
3364,test,3
3365,train,0
3366,train,0
3367,train,2
3368,train,2
3369,train,2
3370,train,0
3371,train,0
3372,train,0
3373,train,3
3374,train,0
3375,train,2
3376,train,0
3377,train,2
3378,test,0
3379,train,0
3380,test,2
3381,train,2
3382,train,0
3383,test,0
3384,train,0
3385,train,0
3386,train,0
3387,train,2
3388,test,0
3389,train,0
3390,test,1
3391,train,2
3392,train,0
3393,test,0
3394,train,0
3395,train,0
3396,train,2
3397,train,2
3398,train,0
3399,train,2
3400,train,3
3401,train,0
3402,train,0
3403,train,2
3404,train,0
3405,train,3
3406,train,0
3407,test,0
3408,train,0
3409,train,0
3410,train,0
3411,train,2
3412,test,3
3413,train,0
3414,test,0
3415,train,0
3416,test,2
3417,train,0
3418,train,2
3419,train,0
3420,train,2
3421,train,3
3422,test,0
3423,train,1
3424,train,0
3425,test,0
3426,train,0
3427,test,0
3428,train,0
3429,train,0
3430,train,0
3431,test,0
3432,train,0
3433,train,1
3434,train,0
3435,train,0
3436,train,3
3437,train,0
3438,train,2
3439,train,0
3440,train,0
3441,train,0
3442,train,0
3443,train,0
3444,train,0
3445,train,0
3446,train,2
3447,train,0
3448,test,0
3449,train,0
3450,test,0
3451,train,0
3452,train,1
3453,train,3
3454,train,0
3455,test,2
3456,train,0
3457,train,0
3458,test,0
3459,train,0
3460,train,0
3461,train,1
3462,train,0
3463,train,3
3464,train,0
3465,train,2
3466,train,0
3467,test,0
3468,train,3
3469,train,0
3470,test,3
3471,test,3
3472,train,0
3473,train,0
3474,train,2
3475,train,0
3476,train,0
3477,train,3
3478,test,2
3479,test,3
3480,train,0
3481,train,0
3482,train,0
3483,test,1
3484,train,0
3485,train,0
3486,test,3
3487,train,0
3488,train,0
3489,test,3
3490,test,0
3491,test,0
3492,train,3
3493,test,2
3494,train,0
3495,train,0
3496,train,0
3497,train,2
3498,train,3
3499,train,0
3500,train,0
3501,train,0
3502,test,0
3503,train,0
3504,test,0
3505,train,0
3506,train,0
3507,train,3
3508,train,0
3509,test,0
3510,train,1
3511,train,0
3512,train,0
3513,test,2
3514,train,0
3515,train,1
3516,test,0
3517,test,2
3518,train,0
3519,train,0
3520,train,0
3521,train,0
3522,train,0
3523,train,3
3524,train,0
3525,train,2
3526,train,1
3527,train,0
3528,train,2
3529,train,0
3530,train,0
3531,train,0
3532,train,2
3533,test,0
3534,train,0
3535,train,0
3536,train,3
3537,test,3
3538,train,0
3539,train,0
3540,train,0
3541,train,0
3542,train,3
3543,train,2
3544,train,0
3545,train,0
3546,train,0
3547,test,2
3548,test,0
3549,train,3
3550,test,0
3551,train,0
3552,test,0
3553,train,3
3554,train,0
3555,test,3
3556,train,0
3557,train,3
3558,train,0
3559,train,0
3560,train,3
3561,train,2
3562,test,2
3563,train,0
3564,train,0
3565,train,0
3566,train,0
3567,train,0
3568,train,3
3569,train,0
3570,train,0
3571,train,0
3572,train,0
3573,train,0
3574,train,0
3575,train,3
3576,train,0
3577,test,0
3578,train,2
3579,train,3
3580,train,0
3581,test,3
3582,train,0
3583,train,0
3584,train,0
3585,test,0
3586,train,0
3587,train,3
3588,train,0
3589,train,0
3590,train,2
3591,train,1
3592,train,3
3593,test,0
3594,train,0
3595,train,3
3596,train,0
3597,train,0
3598,train,0
3599,train,0
3600,train,1
